1,1.371255547337278
2,1.2626653900045386
3,1.3108510164205207
4,1.408356266727209
5,1.5423533276150885
6,1.6079384290181509
7,1.5936655394651438
8,1.5915593521812652
9,1.6114969600473754
10,1.6394647999617882
11,1.6046007744346553
12,1.6096623654771502
13,1.5920801019670239
14,1.5936466685744348
15,1.5746662357017571
16,1.5776496186395161
17,1.5956638377820003
18,1.6157395306856008
19,1.6070135348622312
20,1.6174250966244235
21,1.6142839764229304
22,1.6100659493573117
23,1.6155895710460813
24,1.6141595970444795
25,1.6232756162947082
26,1.6182446703958213
27,1.632632388540959
28,1.6390794583490695
29,1.6345661653683161
30,1.6262360071046946
31,1.6217104620986929
32,1.6208978948008566
33,1.6198168404719522
34,1.6305487513122294
35,1.64081269728358
36,1.631988700634754
37,1.6320034691758307
38,1.6345924394270697
39,1.6453469876087974
40,1.6505013284512569
41,1.6616738094559382
42,1.6681724748082334
43,1.6667798556683942
44,1.6749184963449073
45,1.6757180049431109
46,1.678758749046934
47,1.6720273634009641
48,1.6669083498265171
49,1.670730812513266
50,1.6724073579715364
51,1.67471253687657
52,1.6692597090516563
53,1.6640819814466628
54,1.6564645497861297
55,1.662021325816072
56,1.6582489809994108
57,1.6633652132241212
58,1.663346612945848
59,1.661646230543386
60,1.6614775583704684
61,1.6610527297067919
62,1.6552401189013308
63,1.6510191804916017
64,1.6472383363253056
65,1.6403972380295473
66,1.6459747039936277
67,1.645484663259743
68,1.6439859355988093
69,1.6436867345008224
70,1.6448943801422415
71,1.6486213137174233
72,1.6484679071205848
73,1.649792717755572
74,1.6486665883126685
75,1.6465190527309121
76,1.6415887234418576
77,1.645430398415813
78,1.641064429896168
79,1.6419468309143759
80,1.6406826477024374
81,1.637733140427114
82,1.6379605686303007
83,1.6389726172306711
84,1.6351818397920306
85,1.637187218314152
86,1.6336771313707534
87,1.6340550505880327
88,1.6325683023112878
89,1.628983336064546
90,1.629034627024722
91,1.6302900869378847
92,1.6302614668497266
93,1.6277456649793398
94,1.6244325269183288
95,1.6255574015351886
96,1.6231231407619828
97,1.6257600605941653
98,1.6264622296778959
99,1.62765613199716
100,1.6290778745015835
101,1.6324190598954924
102,1.6330321884566559
103,1.6311792439760318
104,1.6317579815713503
105,1.632664603745742
106,1.6344002618303144
107,1.6318564809958531
108,1.63231591076003
109,1.6319836041262372
110,1.6302097349592826
111,1.631367394326837
112,1.63116560835696
113,1.630919479404213
114,1.630152642027132
115,1.632274368910459
116,1.6287929671075307
117,1.6295167560882515
118,1.6246001372218815
119,1.626666535599417
120,1.6256768109466375
121,1.6257130394618715
122,1.6260078529597801
123,1.6288532215284321
