1,3
2,2
3,1
4,0
5,-1
6,-2
7,1
8,0
9,-1
10,-2
11,-3
12,0
13,-1
14,-2
15,-3
16,-4
17,-5
18,-6
19,-7
20,-8
21,-9
22,-10
23,-11
24,-12
25,-13
26,-14
27,-15
28,-16
29,-17
30,-18
31,-19
32,-20
33,-21
34,-22
35,78
36,77
37,76
38,75
39,74
40,73
41,72
42,71
43,70
44,69
45,72
46,71
47,74
48,174
49,173
50,172
51,171
52,170
53,169
54,168
55,167
56,267
57,270
58,269
59,369
60,368
61,367
62,366
63,365
64,364
65,367
66,366
67,266
68,265
69,264
70,263
71,262
72,261
73,264
74,263
75,262
76,162
77,161
78,160
79,159
80,158
81,157
82,156
83,155
84,158
85,157
86,156
87,155
88,154
89,153
90,152
91,155
92,154
93,153
94,152
95,155
96,154
97,153
98,152
99,151
100,150
101,50
102,49
103,48
104,47
105,46
106,45
107,44
108,43
109,143
110,142
111,141
112,140
113,139
114,138
115,137
116,136
117,36
118,35
119,34
120,33
121,36
122,35
123,34
124,33
125,32
126,31
127,30
128,29
129,28
130,27
131,26
132,25
133,125
134,25
135,24
136,23
137,22
138,21
139,121
140,120
141,119
142,118
143,117
144,116
145,115
146,114
147,113
148,13
149,12
150,11
151,10
152,9
153,8
154,7
155,6
156,106
157,105
158,104
159,103
160,102
161,101
162,100
163,99
164,98
165,-2
166,-3
167,-4
168,-5
169,-6
170,-7
171,-8
172,-5
173,-6
174,-7
175,-8
176,-108
177,-109
178,-110
179,-111
180,-108
181,-109
182,-110
183,-111
184,-112
185,-113
186,-114
187,-115
188,-116
189,-117
190,-118
191,-119
192,-120
193,-121
194,-122
195,-123
196,-124
197,-125
198,-126
199,-127
200,-128
201,-228
202,-229
203,-230
204,-231
205,-232
206,-233
207,-230
208,-231
209,-232
210,-233
211,-234
212,-235
213,-135
214,-136
215,-137
216,-138
217,-139
218,-140
219,-141
220,-138
221,-139
222,-140
223,-141
224,-142
225,-143
226,-144
227,-145
228,-146
229,-147
230,-148
231,-149
232,-150
233,-147
234,-148
235,-149
236,-150
237,-147
238,-148
239,-248
240,-249
241,-250
242,-251
243,-248
244,-249
245,-250
246,-251
247,-351
248,-352
249,-353
250,-253
251,-353
252,-354
253,-454
254,-455
255,-456
256,-457
257,-458
258,-455
259,-456
260,-457
261,-458
262,-459
263,-460
264,-461
265,-462
266,-463
267,-460
268,-461
269,-462
270,-463
271,-464
272,-465
273,-466
274,-467
275,-468
276,-469
277,-470
278,-471
279,-472
280,-473
281,-474
282,-475
283,-472
284,-473
285,-474
286,-574
287,-575
288,-576
289,-577
290,-578
291,-579
292,-580
293,-581
294,-681
295,-682
296,-683
297,-684
298,-685
299,-686
300,-687
301,-688
302,-689
303,-690
304,-790
305,-791
306,-788
307,-785
308,-786
309,-686
310,-687
311,-688
312,-689
313,-690
314,-687
315,-688
316,-689
317,-690
318,-691
319,-688
320,-689
321,-690
322,-691
323,-688
324,-689
325,-690
326,-691
327,-692
328,-693
329,-694
330,-695
331,-696
332,-697
333,-698
334,-699
335,-700
336,-701
337,-702
338,-703
339,-704
340,-705
341,-706
342,-707
343,-708
344,-709
345,-710
346,-711
347,-712
348,-713
349,-714
350,-715
351,-716
352,-717
353,-718
354,-719
355,-720
356,-721
357,-722
358,-719
359,-720
