1,-1
2,-2
3,-3
4,0
5,3
6,2
7,1
8,0
9,-1
10,2
11,1
12,0
13,-1
14,-2
15,-3
16,-4
17,-5
18,-6
19,-7
20,-8
21,-9
22,41
23,91
24,90
25,89
26,139
27,189
28,188
29,238
30,237
31,236
32,286
33,285
34,284
35,283
36,282
37,281
38,331
39,330
40,329
41,328
42,327
43,326
44,376
45,375
46,374
47,424
48,423
49,426
50,429
51,479
52,478
53,477
54,476
55,426
56,425
57,424
58,423
59,422
60,421
61,424
62,423
63,422
64,421
65,420
66,423
67,426
68,425
69,428
70,427
71,430
72,429
73,479
74,478
75,477
76,480
77,479
78,478
79,477
80,476
81,475
82,474
83,473
84,472
85,471
86,470
87,469
88,519
89,518
90,517
91,516
92,515
93,565
94,564
95,563
96,513
97,516
98,519
99,569
100,519
101,469
102,468
103,467
104,466
105,465
106,464
107,463
108,462
109,512
110,511
111,510
112,509
113,508
114,558
115,557
116,556
117,555
118,554
119,553
120,552
121,551
122,550
123,549
124,548
125,551
126,550
127,500
128,503
129,502
130,501
131,500
132,503
133,502
134,501
135,500
136,499
137,502
138,552
139,555
140,554
141,604
142,654
143,657
144,660
145,610
146,609
147,608
148,611
149,614
150,564
151,563
152,562
153,565
154,564
155,563
156,562
157,561
158,560
159,559
160,509
161,508
162,511
163,514
164,464
165,467
166,466
167,516
168,566
169,516
170,566
171,565
172,564
173,563
174,562
175,512
176,511
177,510
178,509
179,512
180,562
181,561
182,560
183,559
184,558
185,557
186,556
187,555
188,558
189,557
190,557
191,556
192,606
193,605
194,608
195,611
196,610
197,609
198,608
199,558
200,557
201,556
202,559
203,558
204,557
205,556
206,559
207,562
208,565
209,564
210,563
211,562
212,561
213,564
214,563
215,562
216,561
217,560
218,563
219,566
220,516
221,515
222,514
223,513
224,516
225,515
226,514
227,464
228,514
229,513
230,563
231,562
232,561
233,560
234,559
235,558
236,557
237,556
238,555
239,558
240,557
241,560
242,610
243,613
244,616
245,619
246,618
247,617
248,616
249,666
250,716
251,719
252,718
253,717
254,716
255,766
256,765
257,715
258,714
259,713
260,712
261,715
262,714
263,713
264,663
265,713
266,712
267,715
268,714
269,713
270,712
271,711
272,714
273,717
274,667
275,666
276,665
277,664
278,663
279,662
280,712
281,711
282,710
283,709
284,708
285,707
286,706
287,705
288,704
289,703
290,706
291,705
292,704
293,707
294,657
295,656
296,659
297,658
298,708
299,707
300,706
301,705
302,708
303,707
304,657
305,660
306,659
307,658
308,661
309,664
310,663
311,662
312,661
313,660
314,659
315,609
316,659
317,658
318,657
319,656
320,659
321,658
322,608
323,611
324,661
325,660
326,710
327,709
328,712
329,711
330,710
331,709
332,708
333,707
334,710
335,660
336,659
337,658
338,657
339,707
340,757
341,760
342,759
343,758
344,757
345,756
346,755
347,754
348,757
349,756
350,755
351,805
352,855
353,858
354,857
355,856
356,855
357,854
358,853
359,852
360,851
361,854
362,853
363,856
364,855
365,854
366,857
367,856
368,855
369,854
370,853
371,803
372,802
373,852
374,851
375,850
376,849
377,848
378,798
379,801
380,800
381,803
382,753
383,756
384,806
385,756
386,759
387,758
388,757
389,756
390,755
391,754
392,753
393,752
394,751
395,750
396,749
397,752
398,751
399,754
400,753
401,756
402,759
403,758
404,757
405,807
406,806
407,809
408,808
409,807
410,810
411,813
412,816
413,815
414,818
415,817
416,816
417,815
418,818
419,817
420,820
421,870
422,869
423,819
424,769
425,768
426,767
427,766
428,765
429,764
430,763
431,762
432,761
433,760
434,759
435,758
436,757
437,760
438,759
439,758
440,757
441,760
442,759
443,758
444,757
445,756
446,755
447,754
448,757
449,756
450,806
451,805
452,804
453,803
454,802
455,805
456,804
457,803
458,802
459,801
460,804
461,807
462,857
463,907
464,906
465,909
466,912
467,911
468,861
469,811
470,810
471,813
472,863
473,862
474,861
475,860
476,863
477,862
478,912
479,962
480,961
481,1011
482,1010
483,1009
484,1008
485,1007
486,1006
487,1005
488,1055
489,1054
490,1104
491,1107
492,1106
493,1105
494,1155
495,1158
496,1157
497,1156
498,1155
499,1154
500,1153
501,1152
502,1202
503,1205
504,1204
505,1207
506,1257
507,1256
508,1255
509,1205
510,1204
511,1203
512,1202
513,1205
514,1155
515,1154
516,1204
517,1207
518,1206
519,1205
520,1155
521,1158
522,1108
523,1111
524,1110
525,1109
526,1108
527,1111
528,1110
529,1109
530,1108
531,1107
532,1106
533,1105
534,1104
535,1107
536,1106
537,1105
538,1104
539,1054
540,1057
541,1056
542,1055
543,1058
544,1057
545,1056
546,1106
