454,28
455,31
456,30
457,29
458,28
459,27
460,30
461,29
462,28
463,-22
464,-23
465,-24
466,-25
467,-26
468,-27
469,-28
470,-29
471,-30
472,-31
473,-32
474,-33
475,-34
476,-31
477,-32
478,-33
479,-83
480,-84
481,-81
482,-31
483,-81
484,-82
485,-83
486,-80
487,-77
488,-74
489,-124
490,-125
491,-126
492,-127
493,-128
494,-129
495,-126
496,-127
497,-128
498,-129
499,-130
500,-131
501,-132
502,-133
503,-130
504,-131
505,-132
506,-133
507,-134
508,-135
509,-136
510,-86
511,-87
512,-37
513,-38
514,-39
515,-40
516,-37
517,-38
518,-35
519,-36
520,-37
521,-38
522,-35
523,-36
524,-37
525,-38
526,-39
527,-36
528,-37
529,-38
530,-35
531,-32
532,-33
533,-83
534,-84
535,-81
536,-78
537,-79
538,-76
539,-77
540,-27
541,-28
542,-25
543,-26
544,-27
545,-28
546,22
547,21
548,20
549,19
550,69
551,68
552,67
553,66
554,65
555,64
556,67
557,66
558,65
559,68
560,118
561,117
562,120
563,119
564,69
565,72
566,71
567,121
568,124
569,127
570,126
571,125
572,124
573,123
574,122
575,72
576,71
577,70
578,120
579,119
580,118
581,117
582,116
583,115
584,114
585,113
586,112
587,115
588,114
589,117
590,120
591,119
592,118
593,168
594,171
595,170
596,173
597,123
598,122
599,121
600,120
601,119
602,118
603,168
604,171
605,170
606,169
607,168
608,167
609,217
610,216
611,215
612,214
613,217
614,216
615,219
616,218
617,217
618,167
619,117
620,116
621,115
622,65
623,64
624,14
625,13
626,12
627,11
628,14
629,-36
630,-33
631,-34
632,-35
633,-36
634,-33
635,-34
636,-35
637,-32
638,-33
639,-30
640,-31
641,-32
642,-33
643,17
644,16
645,15
646,18
647,17
648,16
649,15
650,14
651,13
652,12
653,-38
654,-35
655,-32
656,18
657,17
658,20
659,23
660,22
661,72
662,71
663,121
664,171
665,174
666,173
667,172
668,222
669,221
670,224
671,223
672,222
673,221
674,224
675,223
676,222
677,221
678,220
679,219
680,218
681,217
682,216
683,215
684,214
685,213
686,212
687,211
688,210
689,213
690,212
691,211
692,210
693,209
694,208
695,207
696,257
697,256
698,255
699,254
700,253
701,256
702,255
703,254
704,253
705,303
706,302
707,301
708,300
709,299
710,249
711,248
712,251
713,250
714,253
715,252
716,255
717,258
718,257
719,256
720,255
721,258
722,308
723,307
724,357
725,360
726,359
727,358
728,357
729,356
730,359
731,409
732,459
733,509
734,508
735,507
736,507
737,506
738,505
739,504
740,507
741,506
742,505
743,504
744,507
745,506
746,505
747,555
748,554
749,553
750,552
751,551
752,601
753,600
754,603
755,602
756,601
757,651
758,650
759,700
760,699
761,749
762,799
763,798
764,797
765,800
766,799
767,849
768,848
769,847
770,850
771,849
772,852
773,855
774,854
775,853
776,903
777,906
778,909
779,908
780,858
781,908
782,907
783,957
784,1007
785,1006
786,1005
787,1004
788,1003
789,1002
790,952
791,951
792,950
793,949
794,948
795,947
796,946
797,896
798,899
799,902
800,901
801,904
802,903
803,902
804,901
805,900
806,903
807,902
808,901
809,904
810,903
811,953
812,952
813,951
814,954
815,953
816,952
817,951
818,1001
819,1004
820,1054
821,1053
822,1056
823,1055
824,1054
825,1053
826,1056
827,1055
828,1054
829,1053
830,1052
831,1051
832,1050
833,1049
834,999
835,998
836,997
837,996
838,999
839,998
840,1001
841,1000
842,1003
843,1006
844,1005
845,1004
846,1003
847,1002
848,1001
849,1000
850,999
851,998
852,997
853,1000
854,999
855,1002
856,1001
857,1000
858,1050
859,1049
860,1052
861,1051
862,1050
863,1053
864,1052
865,1051
866,1050
867,1049
868,1048
869,1047
870,1046
871,1045
872,1044
873,1043
874,1093
875,1092
876,1042
877,1041
878,1044
879,1043
880,1042
881,1092
882,1091
883,1094
884,1093
885,1096
886,1095
887,1094
888,1097
889,1100
890,1099
891,1049
892,1048
893,1047
894,1046
895,1045
896,1044
897,1043
898,1093
899,1092
900,1091
901,1041
902,1044
903,1043
904,1042
905,1041
906,1040
907,1039
908,1038
909,1088
910,1038
911,1088
912,1038
913,1037
914,1087
915,1086
916,1136
917,1139
918,1142
919,1092
920,1091
921,1090
922,1089
923,1092
924,1091
925,1090
926,1089
927,1088
928,1087
929,1037
930,1036
931,1035
932,1034
933,1033
934,1036
935,1035
936,1038
937,1037
938,1036
939,1086
940,1089
941,1092
942,1091
943,1141
944,1144
945,1143
946,1142
947,1141
948,1140
949,1139
950,1138
951,1137
952,1136
953,1135
954,1134
955,1133
956,1132
957,1182
958,1132
959,1131
960,1130
961,1129
962,1128
963,1127
964,1126
965,1125
966,1124
967,1174
968,1173
969,1172
970,1222
971,1221
972,1220
973,1219
974,1218
975,1217
976,1167
977,1170
978,1169
979,1168
980,1167
981,1170
982,1169
983,1168
984,1171
985,1121
986,1071
987,1070
988,1069
989,1119
990,1169
991,1168
992,1167
993,1166
994,1165
995,1164
996,1167
997,1166
998,1165
999,1164
1000,1163
1001,1162
1002,1165
1003,1215
1004,1214
1005,1213
1006,1216
1007,1219
1008,1218
1009,1221
1010,1224
1011,1223
1012,1222
1013,1221
1014,1171
1015,1170
1016,1169
1017,1172
1018,1171
1019,1170
1020,1169
1021,1219
1022,1218
1023,1217
1024,1216
1025,1215
1026,1165
1027,1168
1028,1218
1029,1268
1030,1267
1031,1266
1032,1265
1033,1264
1034,1263
1035,1266
1036,1265
1037,1264
1038,1314
1039,1313
1040,1316
1041,1315
1042,1314
1043,1313
1044,1312
1045,1311
1046,1361
1047,1360
1048,1359
1049,1409
1050,1412
1051,1415
1052,1414
1053,1417
1054,1416
1055,1415
1056,1365
1057,1364
1058,1363
1059,1362
1060,1361
1061,1360
1062,1359
1063,1358
1064,1361
1065,1364
1066,1363
1067,1366
1068,1365
1069,1368
1070,1418
1071,1417
1072,1416
1073,1366
1074,1365
1075,1364
1076,1367
1077,1417
1078,1416
1079,1415
1080,1414
1081,1417
1082,1416
1083,1415
1084,1414
1085,1413
1086,1412
1087,1411
1088,1410
1089,1460
1090,1459
1091,1458
1092,1408
1093,1358
1094,1357
1095,1356
1096,1406
1097,1409
1098,1408
1099,1407
1100,1406
1101,1405
1102,1404
1103,1407
1104,1406
1105,1406
1106,1405
1107,1404
1108,1454
1109,1504
1110,1503
1111,1506
1112,1505
1113,1504
1114,1503
1115,1553
1116,1552
1117,1602
1118,1601
1119,1600
1120,1599
1121,1598
1122,1597
1123,1596
1124,1595
1125,1594
1126,1593
1127,1643
1128,1693
1129,1692
1130,1695
1131,1694
1132,1693
1133,1696
1134,1699
1135,1698
1136,1697
1137,1647
1138,1646
1139,1645
1140,1644
1141,1643
1142,1642
1143,1641
1144,1640
1145,1639
1146,1642
1147,1641
1148,1644
1149,1643
1150,1646
1151,1596
1152,1599
1153,1598
1154,1597
1155,1596
1156,1595
1157,1645
1158,1644
1159,1643
1160,1642
1161,1641
1162,1640
1163,1643
1164,1642
1165,1641
1166,1640
1167,1643
1168,1642
1169,1641
1170,1640
1171,1639
1172,1638
1173,1641
1174,1640
1175,1639
1176,1638
1177,1641
1178,1691
1179,1690
1180,1689
1181,1688
1182,1687
1183,1686
1184,1685
1185,1684
1186,1687
1187,1737
1188,1740
1189,1743
1190,1793
1191,1843
1192,1842
1193,1845
1194,1844
1195,1847
1196,1846
1197,1845
1198,1844
1199,1843
1200,1842
1201,1892
1202,1891
1203,1890
1204,1889
1205,1892
1206,1891
1207,1890
1208,1893
1209,1892
1210,1842
1211,1845
1212,1844
1213,1843
1214,1893
1215,1892
1216,1891
1217,1890
1218,1840
1219,1839
1220,1838
1221,1837
1222,1836
1223,1836
1224,1835
1225,1834
1226,1837
1227,1836
1228,1835
1229,1838
1230,1837
1231,1836
1232,1835
1233,1885
1234,1835
1235,1834
1236,1833
1237,1832
1238,1831
1239,1830
1240,1829
1241,1828
1242,1827
1243,1826
1244,1825
1245,1824
1246,1823
1247,1822
1248,1821
1249,1820
1250,1819
1251,1818
1252,1817
1253,1820
1254,1770
1255,1720
1256,1770
1257,1769
1258,1768
1259,1767
1260,1766
1261,1765
1262,1764
1263,1763
1264,1762
1265,1712
1266,1711
1267,1714
1268,1713
1269,1663
1270,1662
1271,1665
1272,1664
1273,1663
1274,1713
1275,1712
1276,1711
1277,1710
1278,1713
1279,1763
1280,1762
1281,1761
1282,1760
1283,1759
1284,1709
1285,1708
1286,1707
1287,1706
1288,1705
1289,1704
1290,1703
1291,1702
1292,1752
1293,1751
1294,1701
1295,1700
1296,1699
1297,1698
1298,1701
1299,1700
1300,1699
1301,1698
1302,1701
1303,1700
1304,1699
1305,1702
1306,1701
1307,1700
1308,1699
1309,1702
1310,1701
1311,1700
1312,1699
1313,1698
1314,1697
1315,1696
1316,1646
1317,1645
1318,1644
1319,1643
1320,1642
1321,1641
1322,1591
1323,1590
1324,1640
1325,1643
1326,1646
1327,1645
1328,1695
1329,1745
1330,1695
1331,1694
1332,1693
1333,1696
1334,1695
1335,1698
1336,1701
1337,1700
1338,1699
1339,1649
1340,1652
1341,1651
1342,1650
1343,1649
1344,1699
1345,1698
1346,1697
1347,1696
1348,1695
1349,1694
1350,1744
1351,1747
1352,1746
1353,1745
1354,1795
1355,1794
1356,1793
1357,1792
1358,1791
1359,1841
1360,1791
1361,1790
1362,1789
1363,1839
1364,1838
1365,1837
1366,1840
1367,1839
1368,1842
1369,1845
1370,1844
1371,1843
1372,1842
1373,1841
1374,1840
1375,1843
1376,1846
1377,1845
1378,1844
1379,1843
1380,1843
1381,1842
1382,1892
1383,1891
1384,1890
1385,1893
1386,1892
1387,1891
1388,1890
1389,1889
1390,1888
1391,1891
1392,1894
1393,1893
1394,1892
1395,1891
1396,1894
1397,1894
1398,1893
1399,1943
1400,1993
1401,1943
1402,1942
1403,1941
1404,1940
1405,1939
1406,1938
1407,1937
1408,1936
1409,1939
1410,1942
1411,1941
1412,1940
1413,1939
1414,1938
1415,1937
1416,1987
1417,1986
1418,1989
1419,1992
1420,1991
1421,1990
1422,1989
1423,1988
1424,1987
1425,1986
1426,1985
1427,2035
1428,1985
1429,1935
1430,1885
1431,1888
1432,1938
1433,1988
1434,2038
1435,2037
1436,2036
1437,2035
1438,2034
1439,2033
1440,2036
1441,1986
1442,1989
1443,1988
1444,2038
1445,2037
1446,2036
1447,2035
1448,2038
1449,2037
1450,2036
1451,2086
1452,2085
1453,2135
1454,2134
1455,2137
1456,2187
1457,2237
1458,2240
1459,2243
1460,2293
1461,2292
1462,2291
1463,2290
1464,2293
1465,2292
1466,2242
1467,2241
1468,2240
1469,2239
1470,2238
1471,2288
1472,2287
1473,2286
1474,2289
1475,2288
1476,2287
1477,2286
1478,2285
1479,2288
1480,2287
1481,2286
1482,2285
1483,2284
1484,2334
1485,2333
1486,2283
1487,2286
1488,2285
1489,2284
1490,2283
1491,2286
1492,2336
1493,2335
1494,2334
1495,2333
1496,2332
1497,2331
1498,2330
1499,2329
1500,2328
1501,2327
1502,2326
1503,2325
1504,2375
1505,2374
1506,2373
1507,2372
1508,2371
1509,2370
1510,2369
1511,2368
1512,2371
1513,2370
1514,2369
1515,2368
1516,2367
1517,2366
1518,2365
1519,2364
1520,2363
1521,2362
1522,2412
1523,2411
1524,2410
1525,2409
1526,2408
1527,2407
1528,2406
1529,2405
1530,2404
1531,2403
1532,2402
1533,2401
1534,2404
1535,2403
1536,2402
1537,2352
1538,2355
1539,2354
1540,2353
1541,2352
1542,2402
1543,2401
1544,2400
1545,2399
1546,2398
1547,2397
1548,2396
1549,2395
1550,2394
1551,2393
1552,2392
1553,2391
1554,2394
1555,2444
1556,2447
1557,2446
1558,2445
1559,2444
1560,2443
1561,2493
1562,2496
1563,2546
1564,2545
1565,2595
1566,2594
1567,2644
1568,2647
1569,2646
1570,2645
1571,2695
1572,2745
1573,2744
1574,2747
1575,2746
1576,2745
1577,2695
1578,2694
1579,2697
1580,2700
1581,2699
1582,2698
1583,2701
1584,2700
1585,2650
1586,2700
1587,2703
1588,2702
1589,2701
1590,2700
1591,2699
1592,2698
1593,2748
1594,2751
1595,2750
1596,2749
1597,2799
1598,2798
1599,2797
1600,2796
1601,2795
1602,2794
1603,2793
1604,2843
1605,2846
1606,2845
1607,2844
1608,2794
1609,2744
1610,2743
1611,2746
1612,2745
1613,2748
1614,2747
1615,2746
1616,2745
1617,2748
1618,2751
1619,2701
1620,2700
1621,2750
1622,2749
1623,2748
1624,2747
1625,2746
1626,2745
1627,2748
1628,2747
1629,2746
1630,2745
1631,2795
1632,2745
1633,2744
1634,2743
1635,2793
1636,2792
1637,2795
1638,2794
1639,2844
1640,2843
1641,2842
1642,2792
1643,2791
1644,2790
1645,2789
1646,2788
1647,2787
1648,2837
1649,2836
1650,2835
1651,2834
1652,2833
1653,2836
1654,2835
1655,2834
1656,2833
1657,2832
1658,2831
1659,2830
1660,2829
1661,2828
1662,2827
1663,2830
1664,2829
1665,2828
1666,2827
1667,2830
1668,2829
1669,2828
1670,2827
1671,2826
1672,2825
1673,2875
1674,2874
1675,2877
1676,2880
1677,2830
1678,2780
1679,2783
1680,2786
1681,2785
1682,2835
1683,2834
1684,2833
1685,2832
1686,2782
1687,2781
1688,2780
1689,2783
1690,2782
1691,2781
1692,2780
1693,2779
1694,2778
1695,2781
1696,2780
1697,2779
1698,2782
1699,2781
1700,2780
1701,2779
1702,2829
1703,2879
1704,2878
1705,2881
1706,2880
1707,2879
1708,2878
1709,2881
1710,2880
1711,2879
1712,2878
1713,2928
1714,2978
1715,2977
1716,2976
1717,2975
1718,2974
1719,3024
1720,3027
1721,3026
1722,3025
1723,3024
1724,3023
1725,3026
1726,3025
1727,3028
1728,3027
1729,3026
1730,3025
1731,3024
1732,3023
1733,3022
1734,3021
1735,3020
1736,2970
1737,2969
1738,2968
1739,3018
1740,3017
1741,3016
1742,3015
1743,3065
1744,3064
1745,3014
1746,3017
1747,2967
1748,2917
1749,2920
1750,2923
1751,2922
1752,2872
1753,2871
1754,2921
1755,2920
1756,2970
1757,2969
1758,2968
1759,2967
1760,2966
1761,3016
1762,3015
1763,3014
1764,3013
1765,3012
1766,3011
1767,3014
1768,3013
1769,3012
1770,3011
1771,2961
1772,2960
1773,2959
1774,2962
1775,2965
1776,2964
1777,2967
1778,2966
1779,2965
1780,3015
1781,3014
1782,3013
1783,3063
1784,3062
1785,3012
1786,3011
1787,3061
1788,3060
1789,3110
1790,3109
1791,3108
1792,3107
1793,3106
1794,3156
1795,3159
1796,3209
1797,3212
1798,3215
1799,3214
1800,3213
1801,3212
1802,3211
1803,3210
1804,3209
1805,3259
1806,3309
1807,3259
1808,3258
1809,3261
1810,3311
1811,3310
1812,3360
1813,3363
1814,3362
1815,3361
1816,3360
1817,3359
1818,3358
1819,3357
1820,3360
1821,3359
1822,3358
1823,3357
1824,3356
1825,3355
1826,3305
1827,3355
1828,3354
1829,3353
1830,3352
1831,3355
1832,3354
1833,3304
1834,3303
1835,3302
1836,3301
1837,3251
1838,3250
1839,3300
1840,3299
1841,3302
1842,3301
1843,3300
1844,3303
1845,3353
1846,3352
1847,3351
1848,3354
1849,3353
1850,3356
1851,3406
1852,3405
1853,3355
1854,3354
1855,3357
1856,3356
1857,3355
1858,3354
1859,3304
1860,3303
1861,3302
1862,3301
1863,3300
1864,3299
1865,3298
1866,3297
1867,3296
1868,3295
1869,3294
1870,3293
1871,3293
1872,3292
1873,3291
1874,3290
1875,3293
1876,3343
1877,3342
1878,3341
1879,3340
1880,3339
1881,3342
1882,3345
1883,3344
1884,3343
1885,3342
1886,3345
1887,3344
1888,3394
1889,3444
1890,3443
1891,3442
1892,3445
1893,3448
1894,3498
1895,3497
1896,3547
1897,3597
1898,3596
1899,3595
1900,3545
1901,3544
1902,3543
1903,3493
1904,3496
1905,3495
1906,3545
1907,3544
1908,3543
1909,3542
1910,3541
1911,3540
1912,3539
1913,3538
1914,3488
1915,3438
1916,3488
1917,3487
1918,3486
1919,3436
1920,3435
1921,3434
1922,3437
1923,3436
1924,3435
1925,3438
1926,3437
1927,3440
1928,3439
1929,3438
1930,3437
1931,3436
1932,3435
1933,3434
1934,3433
1935,3432
1936,3382
1937,3381
1938,3331
1939,3281
1940,3280
1941,3279
1942,3282
1943,3281
1944,3280
1945,3279
1946,3278
1947,3328
1948,3278
1949,3281
1950,3280
1951,3279
1952,3278
1953,3277
1954,3327
1955,3326
1956,3276
1957,3275
1958,3274
1959,3273
1960,3323
1961,3373
1962,3372
1963,3371
1964,3370
1965,3420
1966,3419
1967,3418
1968,3468
1969,3467
1970,3466
1971,3465
1972,3464
1973,3463
1974,3462
1975,3465
1976,3464
1977,3463
1978,3462
1979,3512
1980,3511
1981,3561
1982,3560
1983,3510
1984,3560
1985,3610
1986,3609
1987,3608
1988,3607
1989,3606
1990,3605
1991,3604
1992,3603
1993,3602
1994,3605
1995,3604
1996,3603
1997,3602
1998,3605
1999,3604
2000,3603
2001,3602
2002,3601
2003,3600
2004,3599
2005,3598
2006,3597
2007,3647
2008,3646
2009,3645
2010,3648
2011,3647
2012,3646
2013,3596
2014,3595
2015,3594
2016,3593
2017,3592
2018,3591
2019,3590
2020,3589
2021,3539
2022,3538
2023,3537
2024,3536
2025,3486
2026,3489
2027,3488
2028,3538
2029,3541
2030,3540
2031,3539
2032,3538
2033,3537
2034,3536
2035,3539
2036,3538
2037,3537
2038,3536
2039,3535
2040,3485
2041,3484
2042,3483
2043,3482
2044,3532
2045,3535
2046,3534
2047,3537
2048,3536
2049,3535
2050,3534
2051,3533
2052,3532
2053,3531
2054,3534
2055,3537
2056,3536
2057,3586
2058,3636
2059,3586
2060,3585
2061,3584
2062,3583
2063,3582
2064,3585
2065,3584
2066,3587
2067,3586
2068,3585
2069,3584
2070,3583
2071,3582
2072,3581
2073,3631
2074,3630
2075,3633
2076,3632
2077,3631
2078,3630
2079,3580
2080,3579
2081,3582
2082,3581
2083,3580
2084,3579
2085,3578
2086,3628
2087,3627
2088,3677
2089,3676
2090,3675
2091,3674
2092,3673
2093,3672
2094,3671
2095,3670
2096,3669
2097,3672
2098,3722
2099,3721
2100,3724
2101,3723
2102,3722
2103,3721
2104,3671
2105,3670
2106,3669
2107,3719
2108,3718
2109,3721
2110,3720
2111,3719
2112,3769
2113,3768
2114,3767
2115,3766
2116,3765
2117,3768
2118,3818
2119,3817
2120,3820
2121,3819
2122,3818
2123,3821
2124,3824
2125,3823
2126,3826
2127,3876
2128,3875
2129,3925
2130,3924
2131,3923
2132,3926
2133,3976
2134,3975
2135,3974
2136,3973
2137,3972
2138,3971
2139,3921
2140,3924
2141,3927
2142,3926
2143,3925
2144,3975
2145,3974
2146,4024
2147,4027
2148,4026
2149,4029
2150,4032
2151,4031
2152,3981
2153,3931
2154,3930
2155,3929
2156,3928
2157,3927
2158,3926
2159,3925
2160,3924
2161,3923
2162,3922
2163,3925
2164,3924
2165,3923
2166,3926
2167,3929
2168,3928
2169,3927
2170,3926
2171,3925
2172,3875
2173,3874
2174,3873
2175,3872
2176,3871
2177,3921
2178,3971
2179,3970
2180,3969
2181,3968
2182,3967
2183,3917
2184,3916
2185,3915
2186,3965
2187,3964
2188,3963
2189,3962
2190,4012
2191,4015
2192,4065
2193,4068
2194,4118
2195,4117
2196,4167
2197,4166
2198,4165
2199,4164
2200,4163
2201,4162
2202,4161
2203,4164
2204,4214
2205,4213
2206,4212
2207,4211
2208,4210
2209,4209
2210,4208
2211,4207
2212,4210
2213,4160
2214,4163
2215,4166
2216,4165
2217,4215
2218,4214
2219,4213
2220,4212
2221,4162
2222,4212
2223,4215
2224,4218
2225,4221
2226,4171
2227,4170
2228,4173
2229,4176
2230,4175
2231,4174
2232,4173
2233,4172
2234,4222
2235,4221
2236,4220
2237,4219
2238,4218
2239,4217
2240,4216
2241,4219
2242,4218
2243,4217
2244,4167
2245,4166
2246,4165
2247,4164
2248,4167
2249,4166
2250,4165
2251,4164
2252,4163
2253,4166
2254,4165
2255,4164
2256,4163
2257,4213
2258,4216
2259,4215
2260,4214
2261,4213
2262,4212
2263,4211
2264,4210
2265,4209
2266,4259
2267,4258
2268,4208
2269,4211
2270,4210
2271,4209
2272,4208
2273,4207
2274,4257
2275,4256
2276,4306
2277,4305
2278,4304
2279,4303
2280,4302
2281,4305
2282,4308
2283,4307
2284,4306
2285,4305
2286,4304
2287,4303
2288,4302
2289,4301
2290,4304
2291,4303
2292,4302
2293,4301
2294,4304
2295,4354
2296,4353
2297,4352
2298,4351
2299,4350
2300,4349
2301,4348
2302,4347
2303,4346
2304,4396
2305,4399
2306,4398
2307,4401
2308,4404
2309,4407
2310,4406
2311,4405
2312,4404
2313,4407
2314,4410
2315,4409
2316,4408
2317,4407
2318,4406
2319,4405
2320,4404
2321,4403
2322,4453
2323,4452
2324,4451
2325,4501
2326,4551
2327,4550
2328,4549
2329,4548
2330,4547
2331,4546
2332,4549
2333,4548
2334,4547
2335,4546
2336,4545
2337,4544
2338,4543
2339,4542
2340,4541
2341,4591
2342,4590
2343,4593
2344,4596
2345,4595
2346,4594
2347,4544
2348,4543
2349,4593
2350,4592
2351,4591
2352,4590
2353,4589
2354,4639
2355,4642
2356,4641
2357,4640
2358,4639
2359,4638
2360,4637
2361,4636
2362,4635
2363,4634
2364,4633
2365,4636
2366,4635
2367,4685
2368,4688
2369,4687
2370,4637
2371,4636
2372,4686
2373,4736
2374,4735
2375,4785
2376,4784
2377,4783
2378,4733
2379,4732
2380,4731
2381,4781
2382,4784
2383,4783
2384,4833
2385,4783
2386,4782
2387,4785
2388,4784
2389,4783
2390,4786
2391,4789
2392,4788
2393,4787
2394,4786
2395,4785
2396,4788
2397,4787
2398,4786
2399,4785
2400,4835
2401,4834
2402,4837
2403,4836
2404,4835
2405,4834
2406,4833
2407,4832
2408,4882
2409,4881
2410,4884
2411,4883
2412,4886
2413,4889
2414,4888
2415,4887
2416,4937
2417,4987
2418,4986
2419,4985
2420,4984
2421,4983
2422,4982
2423,4981
2424,4980
2425,4979
2426,4978
2427,4977
2428,4980
2429,4979
2430,4978
2431,4977
2432,4976
2433,4975
2434,4974
2435,4977
2436,4976
2437,4979
2438,4982
2439,4981
2440,4980
2441,4983
2442,4982
2443,4981
2444,4980
2445,5030
2446,5029
2447,5028
2448,5031
2449,5030
2450,5029
2451,5028
2452,5027
2453,5030
2454,5029
2455,4979
2456,4982
2457,4981
2458,5031
2459,5030
2460,5029
2461,5032
2462,5031
2463,5030
2464,4980
2465,4979
2466,5029
2467,5079
2468,5078
2469,5081
2470,5080
2471,5079
2472,5078
2473,5077
2474,5027
2475,5030
2476,5029
2477,5032
2478,5031
2479,5030
2480,5029
2481,5028
2482,5078
2483,5077
2484,5076
2485,5075
2486,5074
2487,5073
2488,5023
2489,5022
2490,4972
2491,4971
2492,4970
2493,4969
2494,4968
2495,4918
2496,4917
2497,4916
2498,4915
2499,4914
2500,4964
2501,4963
2502,5013
2503,5016
2504,5015
2505,5014
2506,5013
2507,5012
2508,5062
2509,5061
2510,5060
2511,5110
2512,5109
2513,5108
2514,5107
2515,5106
2516,5109
2517,5108
2518,5158
2519,5208
2520,5207
2521,5210
2522,5209
2523,5159
2524,5209
2525,5212
2526,5215
2527,5214
2528,5213
2529,5212
2530,5211
2531,5210
2532,5209
2533,5212
2534,5211
2535,5210
2536,5209
2537,5212
2538,5211
2539,5210
2540,5209
2541,5208
2542,5211
2543,5210
2544,5209
